4,1,22,104,57,390,ParkMinwoo_2B
4,4,29,152,64,548,SonAhseop_RF
10,1,18,137,53,408,ParkGeonwoo_CF
20,0,24,121,79,427,YangEuiji_C
16,1,34,153,64,510,NickMartini_LF
15,0,24,111,50,396,RohJinhyuk_3B
10,2,10,62,45,273,KimJuwon_SS
6,0,10,55,25,231,OhYeongsu_1B
5,1,5,53,40,238,KwonHeedong_DH
