4,0,22,134,58,494,ParkChanho_SS
7,0,14,104,43,346,LeeChangjin_LF
21,2,39,180,87,563,NaSungbeom_RF
14,1,27,120,79,454,ChoiHyungwoo_DH
17,7,29,160,40,514,SocratesBrito_CF
17,0,18,86,51,352,ParkDongwon_C
3,0,23,145,71,505,KimSeonbin_2B
3,4,11,53,25,224,KimDoyeong_3B
2,2,19,112,62,405,RyuJihyuk_1B
