3,4,18,146,55,474,ChoYongho_RF
10,3,24,136,63,519,HwangJaekyoon_3B
14,1,19,81,39,283,AnthonyAlford_LF
35,0,17,118,55,429,ParkByungho_1B
18,0,11,94,56,362,JangSungwoo_C
6,0,12,58,26,237,KangBaekho_DH
6,2,24,135,58,508,BaeJungdae_CF
6,0,13,67,40,286,OhYoonseok_2B
4,2,8,93,45,388,ShimWoojun_SS
